collection_id,instance_index,submit_time,schedule_time,finish_time,priority
384922914211,705,1490107859172,1490168313425,1490325379412,105
397179059691,1019,2180731030055,2180789453262,2181987753969,105
384718809109,1709,1451536572627,1466978031957,1470185166846,105
398461945802,1996,2323722631691,2323737428419,2323811158080,105
377791870472,221,212219454691,212278069039,212346775668,105
383113957809,424,1058916845190,1058936981902,1059762478664,105
381585749622,96,707923461363,707983612057,708216029351,105
399955268268,210,2579964380093,2581027316854,2581076606744,105
383096914309,538,1052881497834,1052933469851,1052994759469,105
383114818591,1729,1059536239945,1059546062875,1059650794831,105
384151815772,1724,1303654728394,1307894289877,1308756948888,105
379331916752,751,344938041561,344963950914,345294737801,105
393625524118,83,1829476914052,1829485209812,1829660692072,105
396989910469,29,2161573146057,2161586338222,2161781532552,105
399996416958,432,2586782255551,2587735811085,2587834396279,105
394110615729,143,1917914663478,1919149558917,1919191109576,105
383116430459,286,1060014752385,1060031860225,1060567326877,105
395447003221,1,2044846591810,2044864376559,2045183687623,105
380689001199,3471,542162447356,542175810681,547905619576,105
399324531484,84,2421169007375,2422090068743,2422185768211,105
393323583088,1968,1801980022025,1802940369240,1803003561499,105
382178821466,2,853497218714,854827832096,854886690765,105
382607590053,1131,946068648836,946124299160,946213892099,105
383017099864,837,1038963187691,1039040904470,1039220350502,105
398844696943,418,2346003675106,2346028207454,2346527578016,105
384681182244,1720,1446105468449,1450022788069,1450460688430,105
397855101871,50,2246614471279,2246614595642,2247143496511,105
399321407522,921,2420373305967,2421299482455,2421928055554,105
397449915052,1167,2224679669562,2225032186863,2248087127244,105
382641755117,878,949785300108,949804583420,950159860841,105
382719420462,2343,962378414312,962429403701,963644210403,105
384218518973,648,1316033888971,1316095900452,1316289639548,105
397978197024,334,2252186182029,2252264558352,2252852290549,105
392594220105,1616,1750473261218,1750529087595,1751137791592,105
382364400546,1558,883434082393,883434132730,883650729959,105
397663159340,244,2234840925678,2234856785954,2234941252442,105
397194546178,216,2183210985689,2183288022836,2184018157200,105
383077566330,82,1048371243715,1048414069664,1048591655605,105
385299930068,323,1603355082130,1605289534151,1607366141962,105
382679292486,3,955185259809,955247014647,955619574846,105
397854691732,1481,2245751969668,2245819474831,2246215176607,105
400166866868,60,2619890810434,2620845294200,2623015513483,105
383935411411,189,1268735382665,1274675570411,1274943750187,105
400137978416,945,2613534837093,2613552139778,2613610610400,105
385250323543,1679,1577813397747,1577882085094,1578778936437,105
380189995402,3,443048898188,443063693784,443183759527,105
384841730436,492,1472173785578,1473090447815,1473814927397,105
399586391161,1618,2493159354803,2493969310560,2494038666218,105
383689054471,331,1202181823109,1202208818312,1202391338341,105
397196210495,147,2183633473446,2183654478890,2183795751307,105
380240826896,516,454107441997,454187113839,454251444725,105
378661067989,996,279518560771,279574780269,279940307084,105
395369837598,1573,2030808124924,2041658142551,2042077105463,105
384218647221,689,1316106893502,1316162063737,1316880681186,105
398014717915,870,2269177740757,2269244535759,2269330088894,105
398500328409,330,2326665121897,2326671648814,2326731975874,105
380177589974,490,439686139259,440914500156,441529778308,105
385215494962,1481,1567220443374,1567303875792,1568557762958,105
379492625202,1884,366794609871,366858045734,368248230842,105
383230259899,717,1097050404694,1097983894258,1098050348594,105
393632201732,119,1832612248197,1832672316537,1832732946368,105
398500537238,1398,2326785540202,2326798263126,2326874846478,105
385561276801,794,1658984577831,1659016770681,1659788814837,105
379463744078,1684,357243660273,357311053557,357726917626,105
399009935838,749,2386832231872,2388484092759,2390021176398,105
380209216571,18,448845197964,448910090558,448987714624,105
379602389490,399,403378240291,415128918384,417254700718,105
397163741252,653,2176584497801,2176600006829,2177039413566,105
384202348186,735,1312712115095,1312743450959,1312932083041,105
384219875069,879,1317251653545,1317266247347,1317326470258,105
385432882496,118,1628269357431,1628294371911,1628390308058,105
380688293304,2083,541615431252,541682350658,541814950665,105
378663397589,355,280920075434,280981743801,281028840339,105
378717114743,786,285653954070,285712334657,286354222293,105
398615899360,2213,2334238910350,2334311661135,2334395499635,105
399352290837,783,2425818349410,2425825677141,2426828733526,105
377740024867,1143,185533215003,186479396214,186559543388,105
380997134596,1523,618377874236,618417818502,618727637704,105
378662241818,780,280237730270,280326832979,280877674731,105
385213107479,339,1566147926620,1566209194416,1566288496116,105
380882363485,1936,596883675339,596949985979,597018484910,105
393621479325,681,1827693067658,1828009707064,1828075953655,105
397146730108,1004,2171942345706,2172004619999,2172073805198,105
397493287802,7,2225888610020,2225917361313,2226050400785,105
395117892406,399,1992863724704,1993779213862,1993839400322,105
381261585358,1257,691549044707,691607550846,692355877628,105
383395046298,188,1122163238466,1122180164345,1124174593730,105
378609617732,0,265416048278,266327991433,268851663627,105
384071114750,457,1289004037634,1289935713445,1290494903051,105
377784930657,88,208814623339,208814754326,209194399051,105
381240168445,486,688521740972,688608478760,689091110301,105
383067881910,723,1046547152832,1046625005765,1046810238025,105
379494748504,208,367705341810,367794623633,368185339972,105
394107436838,1923,1915665317528,1916650608460,1916736495535,105
398922415909,2041,2356404849953,2356488645618,2356663947259,105
391177698266,1877,1743615490993,1743795681280,1743859270018,105
391650003507,1910,1745319227933,1745433198500,1745513112503,105
395237854317,153,1997577806536,1998551799493,1999374120661,105
398958309483,505,2371588022248,2373247064654,2373685024312,105
383337859754,1117,1111971281646,1112049921430,1112695397574,105
392656844698,815,1751090512498,1751143055179,1751240726022,105
385521924409,880,1647737310344,1647990168561,1648429499123,105
393539274683,351,1806946223448,1806966660530,1808418027641,105
380992690674,637,617057896777,617190591583,617931049421,105
395322497695,919,2018258256685,2019737488287,2019796971124,105
380226732651,306,451785209756,451849854102,452149725339,105
396218873719,94,2095422252680,2095448247244,2095723568685,105
399635699700,1896,2500898491253,2500977470377,2501040189931,105
381193920451,354,681262316396,681283705014,682028697666,105
399388982583,140,2435884041696,2436862763136,2436928106704,105
383845018688,637,1231859957166,1231865396075,1232053289581,105
378622085709,1285,267864401490,268780765248,269137407063,105
380686775123,1836,540377408613,540389325483,545998046862,105
380944350551,1103,607045232026,607096736309,612924038578,105
396222051162,779,2096654776502,2096717429506,2097328181072,105
377205790303,2290,159921743195,160001543322,160074592385,105
380692292964,554,544445663600,544509778600,545071814100,105
385251140730,135,1578848743412,1578925902320,1579237465008,105
384504045452,715,1385045743435,1385971807729,1386061061834,105
399694440844,272,2510539214257,2511527441734,2511687305739,105
399178133163,132,2403924585641,2404850288536,2404915523954,105
397992269269,1597,2257611119330,2257636607282,2257758264756,105
383586145516,5,1161643451760,1162838917337,1162925495381,105
395324749052,451,2018625222001,2020057424812,2020231348379,105
383841065760,411,1230162439961,1230222486824,1232953623337,105
398962715263,331,2373849082062,2374862327416,2376848304304,105
399984423483,2329,2583889130754,2584833506917,2585444957232,105
394122325348,34,1924363461467,1924420224334,1924679260889,105
382737224567,850,967686506212,967774142688,968650507496,105
382735202435,90,966942081920,966966920697,967132262555,105
385205132163,1845,1564056508942,1564065911550,1564175025058,105
395116630405,1297,1992669315436,1993595947028,1993800789879,105
400015718793,1513,2589590343488,2590593299105,2591016154990,105
393200931494,535,1777673974430,1779673745069,1780000357888,105
385636169907,125,1696962134997,1697868769477,1700833646963,105
393995859641,650,1887889753768,1889426374198,1889890964963,105
379204739544,197,338397932924,338402237843,338683094007,105
380208978426,1140,448690925392,448712423481,448873897901,105
383125580384,1058,1063697166352,1063711230338,1063803774210,105
384501158341,1562,1383505253634,1384461712898,1384537299462,105
400415786918,986,2668814762175,2668893715582,2671145777883,105
384533211954,660,1391716333024,1392035246168,1392290238528,105
380229516426,475,452451987099,452461135257,452894476575,105
379203889574,789,337720330743,337728279017,337789128041,105
396828427512,162,2152253899298,2152280835337,2152350416995,105
384197181137,34,1311867323878,1311927655998,1312314659409,105
385534851781,1180,1650193124637,1650261415200,1650335205751,105
395376533100,1319,2031870410628,2034337796892,2045505562447,105
399011862238,68,2387249544201,2388552982671,2390804805623,105
378260969779,839,246890872281,247867830575,247928378024,105
400135042056,634,2612201467583,2612645222100,2613344362067,105
399960687510,351,2581024626855,2581948544199,2582685107988,105
393253547136,641,1793302228622,1794232880740,1795795021069,105
398959000549,24,2371929585261,2372924575838,2373456443587,105
378410961472,964,254431680947,254503307439,256093417956,105
384097214114,2033,1293701451444,1294649442434,1295281148633,105
385383128470,95,1619828004177,1619949154191,1620223229478,105
385159589320,31,1557257156992,1557269512192,1557547624686,105
398450169948,495,2323165564083,2323178596963,2323361086818,105
380208941491,1365,448642681083,448648822733,449206303965,105
393987548202,85,1887067428558,1889538502397,1889969258407,105
383516906522,649,1139791345206,1139934427171,1140033338278,105
377788885589,226,210736417566,211694108593,211808311150,105
383178579267,421,1084605218098,1084682739512,1085500692209,105
392227454316,536,1748426520481,1748452049478,1749166843712,105
380666170755,944,532427134050,532842903915,549210440777,105
380252321759,1,458215257597,458242020584,458581805032,105
399626653585,8,2499102061614,2499263766405,2499538195618,105
381781150776,942,763630651020,773366701687,773682154890,105
385709279892,1489,1712250565238,1713174155387,1713220278123,105
379913562774,1719,421882378751,421952140615,425287814127,105
393626532256,483,1829985467263,1830541956684,1830689675775,105
381014085937,316,626504821915,626567608193,628167475681,105
386967090685,10,1720220638912,1720323738177,1720370493637,105
397785899342,1168,2242876152882,2242938029614,2243401147613,105
383499228545,2147,1136830644648,1136864485682,1136953425536,105
397209351201,720,2188837803990,2189814235556,2189882349640,105
382178835243,682,853499399261,855132915478,855176248281,105
380209217664,932,448845372605,448910086407,448975679253,105
399731679636,710,2515445755301,2516124941000,2516367623463,105
399189032646,565,2405262397671,2406208070204,2406506231086,105
399060351983,1561,2392405639984,2393394725671,2393465729526,105
380130309206,745,435433498995,435448049463,435693263773,105
379985056861,171,424446318325,424459021872,425084804946,105
383512467395,4,1138981078847,1138989851150,1139053575437,105
400013488843,1844,2589235408323,2590157425909,2590235018331,105
397663845973,1548,2235703389142,2235715640569,2236307620651,105
380230743013,438,452589139557,452642783022,455383119579,105
380226498535,135,451657156853,451724802332,451983065937,105
383344049409,1612,1113466079999,1113556646391,1113607496300,105
396223580934,1434,2097703666546,2097836671003,2098365565173,105
379493922310,453,367041577300,367103335261,367342175773,105
398997573390,1110,2384613510071,2388185827502,2390653358525,105
398034750276,429,2277467140914,2277492813004,2278137754045,105
382358949703,93,880944604362,881027667725,881141388435,105
379482425440,1440,362484826212,362507363093,362611886177,105
398012073838,186,2266928195647,2266947675144,2267130143374,105
380679228834,1735,536887760289,536952398150,537038069767,105
394914217894,155,1984894461104,1984958249545,1985042058741,105
393323580584,2395,1801980019915,1802926631908,1803011649283,105
399406894258,2117,2440392447935,2441071598936,2441201298852,105
383536184250,851,1144146607066,1144206157807,1144306690763,105
383135574740,279,1066420265713,1067763658675,1068221438024,105
396206992376,37,2091058954160,2091087779741,2091166296521,105
381105445373,911,666790195949,672137653300,673338994453,105
379491333118,144,366666420881,366688674430,366790183974,105
398981461687,47,2382950237383,2382952429175,2384781544218,105
377794262576,783,214030264472,214981106901,215820615356,105
384961677808,380,1518254486101,1518260082232,1521523410424,105
377790037968,1243,211722897680,211921503199,211959224257,105
383789858081,431,1215811812983,1216740484895,1216904521873,105
393258743081,549,1794770885251,1795692396324,1795761803722,105
387293141075,1409,1723277546644,1724497724569,1724972044606,105
399514801319,18,2477687014353,2482091481644,2482985336836,105
379486403352,317,363505915045,363551247795,363623073579,105
385522032845,657,1647806070989,1647880815636,1648141593510,105
379500578541,1087,369283782789,369321749624,369374750485,105
396207961913,137,2091566272444,2091641389702,2091833969981,105
384383781477,775,1365464906428,1366496880294,1366554836713,105
383387073567,518,1119821054023,1119893970935,1119946501490,105
400294029983,1750,2651611095431,2652560184313,2652655944494,105
383544802584,114,1145982817618,1146044854021,1146108694688,105
399626356784,278,2498970392391,2499081543329,2499483243620,105
383686444536,1830,1201777829502,1201850599444,1201905960953,105
382752224444,719,973251888185,973267647449,973383282185,105
384568122584,886,1405609828929,1405683950088,1405836748242,105
398012545467,231,2267497336506,2267559294556,2267686550617,105
383198848559,10,1091300244186,1096753211817,1096956045190,105
385125461541,1045,1551809909705,1551816625229,1551889183342,105
382734933389,858,966698777594,966706427424,967123750872,105
381607295864,865,713919967675,713941701116,714908904223,105
396840933626,525,2152569827322,2152658253539,2152724980764,105
398887473420,23,2347618679810,2347625130963,2347741694160,105
376438131230,659,121057387455,121978259049,122046270055,105
398748238382,380,2343879078880,2343946505102,2344363879797,105
396210737227,270,2092940985889,2093112609342,2093197188572,105
385569734477,1630,1662552370524,1662578278941,1662711113312,105
381948176994,43,800660844165,800951150070,801057681676,105
381781409126,57,763766093225,765922343999,765973939402,105
379467782262,357,358696989074,358711433113,359160039220,105
397992573836,492,2257858406319,2257876810638,2258050466348,105
400128132498,1390,2611004076473,2611502997577,2612031599561,105
385139197592,624,1554087203615,1554147219374,1554321832328,105
384095990425,1351,1293470974883,1294406672594,1294757234372,105
381014276592,24,626602777179,626693825221,626777412271,105
382282654967,25,872530688706,872539680805,872767690966,105
382311081850,494,870161219537,871226075377,873034382203,105
381005521754,1982,622587075659,622700218105,625655082468,105
396220656746,764,2095762555447,2095868559367,2096445749364,105
394109778676,1573,1917191205753,1918114456675,1918206774122,105
393263446663,126,1796070145872,1797029583114,1798129257587,105
384908076503,1302,1482028155304,1482083840243,1482180783693,105
395394348098,1604,2034224377102,2042496632232,2043604094081,105
379086567620,30,332264233086,332273432759,332370385526,105
400084780267,880,2613394005920,2613394005928,2619692999289,105
399762573577,86,2521997390649,2522922218822,2523493305511,105
399419983242,1661,2443244643630,2443444113195,2443827226225,105
399497640070,142,2474583437684,2475539102583,2477526082475,105
382361708162,354,881496997608,881584928979,883296682161,105
383833755591,588,1225716920128,1225743960830,1226001020888,105
383507754143,1786,1137750656652,1137760202098,1137823452108,105
382679675408,252,955430636012,955497002170,955553367672,105
385206857131,2169,1564489551532,1564566569452,1565095737777,105
385311264896,20,1608538419649,1608538474631,1608773098329,105
379493920358,1844,367040650613,367103323526,368074352810,105
381596833650,424,711351822062,711709523916,712240087480,105
382715712428,1821,960693770240,960765462187,961076931775,105
378645481652,1579,274737066240,274827374839,274911365646,105
380660468636,1974,530253787099,531175244170,531232428361,105
384575306544,854,1409447580532,1409550653550,1409605859962,105
380199814231,1521,446126821868,446140154779,446210847436,105
383883308887,21,1252993227546,1268551861278,1268672217827,105
383007255036,95,1036265762138,1036328655689,1036433999470,105
380247052475,623,456577602516,456580359366,457269920279,105
398956558901,20,2373448767758,2373478066157,2373523607303,105
398918104522,812,2355620529703,2355813334537,2355914326134,105
383088524047,70,1049977700959,1049989539893,1050109635404,105
383831854644,1506,1225129944217,1225203360862,1225362472573,105
396941682340,560,2158907167667,2158954473863,2159022785520,105
393197033918,787,1776410233152,1776454496099,1777514768567,105
395327796292,1644,2019986301320,2021157862343,2022283734584,105
385579973977,189,1667143929481,1667156267872,1667760865504,105
382552038219,1796,935101873273,935436527609,936203292477,105
384846893323,428,1473076235429,1474014143417,1474101038502,105
385577082675,50,1664977758244,1665030856813,1665113034626,105
380660946515,1452,530682856534,531604856242,531773521242,105
385250323543,1670,1577813397738,1577882085067,1578707472095,105
385223840882,661,1569201253313,1569262948474,1569922082468,105
394067887224,1385,1903590645873,1904520193347,1905073105871,105
398982158970,642,2381673800877,2387934741621,2389691900541,105
399768825217,73,2524211093163,2525137644769,2525457806702,105
398982313364,1098,2381785773784,2388069666619,2388106443838,105
378660595885,1395,279267185389,279374238985,279547956034,105
382384870854,2172,889043374564,889105846143,889243625562,105
392194195432,732,1748163869179,1748212901088,1748426085166,105
383255378926,525,1100120652701,1101081758206,1102179686954,105
385062830834,250,1541908801816,1541972540511,1542046816521,105
398360537854,229,2318228692126,2318281646033,2318481930176,105
385215476998,2118,1567211922807,1567267424030,1568551006968,105
382904859693,527,1019962631830,1020028545231,1020629495839,105
382724821159,1681,964059948887,964071693080,964134781192,105
384204019294,17,1313031745574,1313097176325,1313484756795,105
397532160592,68,2227979307791,2227985710424,2228060575293,105
398892125903,923,2348741031002,2348804189394,2348879750188,105
397138058648,92,2171059172256,2171059906370,2171896288612,105
393639423766,1375,1835614336740,1835675809227,1836262437677,105
376979925527,2420,152320702602,152396975711,152478557770,105
399134109673,1345,2399084922840,2400023467395,2400101968495,105
395262656613,1073,2003682705657,2004614369957,2004710770092,105
384857973761,1216,1474304788260,1475236297456,1475324866055,105
385426652904,1333,1626627887126,1626632872772,1626719223896,105
379032098061,199,328508786528,328918545277,329062604017,105
395977812336,31,2066565487286,2067122409142,2069003867130,105
399731592804,767,2515374078263,2515631703188,2516277686855,105
383419017892,783,1124566163168,1124633746290,1124833986565,105
393284424600,42,1800324497934,1805030233439,1805339944394,105
398893315553,1300,2348864616455,2348928281337,2348995285501,105
384464902570,1,1377226174530,1377271497027,1377345153924,105
380989716010,2027,616664014833,616731105494,616819136791,105
393196966549,727,1772793620904,1774455360985,1774713644963,105
385534341899,270,1649948220834,1650006538848,1650102295181,105
383836632020,1165,1226904211553,1226989860358,1227950557991,105
383846162462,628,1232617110239,1232685704604,1233029443274,105
397619582998,1364,2232749538745,2232763286413,2232829968100,105
394120244537,190,1923794280024,1924001431876,1924051717724,105
385174229194,99,1559830174464,1559859791521,1559955830804,105
383168236787,72,1078986690765,1079910627633,1082742343615,105
394145012091,1498,1940606536579,1971917543470,1983657315382,105
374803243440,1761,0,6369447491,6875157884,105
378600123906,1823,263806453882,263887807932,263999752394,105
378662241818,260,280237729750,280313787143,280897294985,105
378661745948,1555,279987110515,280019598402,280101115937,105
399424263730,6,2445465208123,2445473394628,2445980841917,105
381224080959,1229,686319834569,686376826346,687094941957,105
381024246850,1207,631476571377,631793282419,631875540164,105
384082382148,1731,1290774594170,1291721606623,1291868013836,105
379491126113,46,366415990232,366425996616,366771542966,105
400099846255,425,2606298541329,2606749977398,2606802447954,105
378660616583,1475,279273542268,279434007270,279488105302,105
399520857262,1071,2478723054375,2485653288584,2490026921851,105
385244543665,1533,1576658554529,1576722746942,1577119733029,105
399514719430,742,2477619625791,2482352389026,2483211892529,105
385577596103,120,1665262193148,1665321375049,1665695674874,105
399768922057,165,2524262544066,2525189239822,2525338254801,105
378663697375,202,281113550199,281172816560,281652350714,105
397999348704,527,2261019220465,2261019303466,2261064410586,105
384706339556,2147,1450081207224,1451032107782,1451121212366,105
381814168045,238,770528297066,770577637377,770777076355,105
400391997944,1044,2666014862313,2666926677483,2667011542734,105
382335538497,856,876109990920,876261784604,876816592063,105
382558143855,479,936160558864,936200681014,938589875227,105
399485583025,713,2472583525389,2475599156456,2477974887024,105
380686772505,1510,540373548994,540389323071,540547913668,105
393643871421,194,1838777502585,1838791786984,1838972583172,105
382250465539,371,865410363454,865527621623,865718118545,105
382719202915,78,962216990850,962245130807,962422695782,105
399750617150,803,2519547647205,2520478065391,2521020744671,105
397196208293,1798,2183633064050,2183654468406,2184132874982,105
385416740697,731,1624754558467,1624799851879,1624867711259,105
379465704997,380,357756404618,357793799503,359443562612,105
385312821721,422,1606582093748,1612007607525,1612196210111,105
383072837521,334,1047093434414,1047114678733,1047290233935,105
383113310098,106,1058261270789,1058325707211,1058601815140,105
384523475886,505,1388726453348,1389155197153,1389578075284,105
379375195385,793,347381861281,347414491987,347493552200,105
384714035401,388,1450511679180,1451343104535,1451948235742,105
380676292004,422,535107185921,535170873692,535430460737,105
400249369309,71,2645073734527,2646000033537,2646368920378,105
399412558151,65,2441946408916,2442021354484,2442280793083,105
395833721091,1560,2057731035409,2058681458955,2058856219084,105
382311147491,830,870225952640,871287978608,871344699854,105
399282936234,1638,2413984293000,2414930916567,2414985258792,105
380132662698,223,435755708721,435815496694,435932643505,105
400101052960,169,2606425176692,2606559527628,2606799132965,105
399880647004,1129,2565196708439,2574391386135,2574452350364,105
380246443479,238,456198572994,456213067030,456755083225,105
382634050891,1327,949167070696,949186519330,949539719680,105
383545172925,752,1146273880724,1146299189573,1146794447585,105
379086567620,1491,332264234547,332273447859,332362745395,105
399358950955,1926,2427472128963,2427488729815,2427565436205,105
380686263621,52,539920746213,539955341209,540103218367,105
395434004890,32,2042187224224,2042189724637,2043580915797,105
394074898987,237,1904621055441,1905561000189,1906360271764,105
381003985119,1058,621585029927,621652026539,621826712431,105
384222421949,307,1317651878073,1317694178134,1317750563504,105
383842664324,309,1231378189524,1231436915516,1234088017635,105
394145008427,2228,1940604914073,1971681491632,1983288764924,105
383329221548,760,1110631454891,1110645739808,1110822871732,105
384900652357,347,1480729271004,1480765528586,1480949816803,105
381214984372,393,685028699971,685091670605,685189454404,105
385480188232,1080,1638472356637,1638494498283,1638596992144,105
394116947045,788,1921649602270,1922641539451,1923208477993,105
397043266254,1083,2164758176241,2164775405817,2164879391227,105
398917955025,1782,2355512814757,2355866775671,2357975057304,105
384821979052,744,1468626448853,1469063647222,1469154874694,105
397690104329,48,2237171041696,2237181387650,2237260589811,105
384484880509,73,1380183423548,1381119090204,1383616261202,105
380626449878,955,521645012876,532408048539,532480825848,105
392656836915,17,1755153094287,1755160515317,1755887400884,105
383100462644,2378,1054151431791,1054213066001,1054273834531,105
399388982583,1541,2435884043097,2436857734150,2436935184936,105
398949007165,254,2368168533421,2369134057173,2369943894924,105
399158986574,532,2401524788507,2402456986830,2402582115787,105
397687088481,757,2236056587844,2236081551692,2236573331415,105
399787087235,368,2531184645695,2531201365432,2531267351315,105
382725262017,40,964432554812,964436856490,965267784105,105
383089216195,84,1050520456877,1050554988166,1050623639788,105
380029890251,1481,427572400040,427585547025,427944639811,105
381208257514,759,683490049521,683548830986,683721523298,105
400087010260,38,2604161847889,2605090520142,2607877139073,105
381227809401,638,686712973072,686797688274,687936210200,105
381590125182,708,709204983575,709279541879,709489873182,105
382719430470,2233,962378597251,962493667278,970213696119,105
384238012155,746,1322292024739,1322424968319,1322490474744,105
383542707295,997,1145915903849,1146000254682,1146139804025,105
381147483938,131,672734712800,673200716373,674062479308,105
380193165729,1203,444603205396,444672917732,444856737185,105
394074897312,1122,1904620923856,1905560984170,1908446656808,105
396673913807,578,2144154216530,2144163069574,2144267407274,105
394004117626,25,1889416362626,1890473740745,1890520093175,105
379162563581,1794,335136876938,335165491465,337286763307,105
384545469983,170,1395598407355,1395695278548,1395778915811,105
380193165729,451,444603204644,444665983538,444867106897,105
393749884755,1399,1846437617843,1850363439333,1850439482045,105
385222928698,1423,1568349945607,1568417177288,1568473162599,105
381001719147,671,620841792423,620909235888,621766726972,105
392371630251,277,1749255223822,1749329341132,1750096390928,105
380227136839,62,452044502514,452113453316,452171423694,105
385429197155,1864,1627356732874,1627367613987,1628021044186,105
379491231324,983,366552110186,366617416378,366718441218,105
384564780350,147,1404251524452,1404323491745,1405028585022,105
379863929089,1624,420704617265,420722351973,420808083804,105
395372957721,253,2030875911461,2042366577480,2043422539191,105
384919950885,2145,1488825002129,1488883418123,1488967475703,105
395067818280,981,1991817637748,1992799089676,1993240400428,105
399419971895,1444,2443240815078,2443441838131,2444192645840,105
393646673729,834,1840752939868,1840836769314,1840899907177,105
382719210358,1147,962222581450,962236795555,962312409885,105
385579122303,1791,1666496314708,1666556364086,1666616112798,105
377759460503,573,194497455254,195413048277,196631483607,105
382750455205,906,972627570162,972651933542,972808364367,105
397267058119,213,2209257066839,2210297911704,2211352246319,105
393194434518,20,1770023872410,1771023308226,1771096656531,105
380965372119,1683,610454857955,611399319602,611499124961,105
385081638373,1334,1543263776345,1543316125046,1543790949791,105
379496383981,1412,368187674167,368209300753,368334413149,105
383358367096,1319,1115840630022,1115850617522,1115925435722,105
381824492055,988,773319871202,774323629032,778644836995,105
397161877793,1103,2175441398720,2175500088307,2175579278847,105
384105464630,1007,1296172257078,1296809102596,1296926776323,105
387897815909,621,1727506202567,1728428434171,1728501206700,105
400426592617,1650,2670771380342,2670802664520,2671194419224,105
382521910150,777,930410046086,930762562519,933095509941,105
398966538929,1914,2375604068597,2376545765002,2376621770826,105
381941476288,1358,797962132370,798122401522,800219494422,105
399784449493,1018,2529880875821,2531002266041,2531066395187,105
399520794586,7,2478661647653,2481471975451,2481640018457,105
375193489645,733,67654529263,68439891201,74321575791,105
398590689714,1810,2332714832482,2332748550278,2337355576534,105
380161241113,308,436754031834,436799548421,436873815563,105
384568122124,103,1405609471923,1405672818126,1406168137059,105
399527980072,1684,2485952598465,2485959391199,2487680293768,105
381147489345,27,672735611476,673200718427,673441771312,105
393583155023,1322,1816378800583,1817357478571,1818020276667,105
377205790303,1893,159921742798,160001543511,160071499071,105
385236348265,383,1573302910903,1573357378337,1574071606034,105
400426592617,1285,2670771379977,2670802664325,2671266492299,105
398887275131,2324,2347501187429,2347509153605,2347606341767,105
396222173079,73,2096769365579,2096777813767,2097167012832,105
382380315292,1449,887200192809,887208071193,887362490768,105
380223401637,54,450970424920,451047410574,451109499304,105
385062827943,1075,1541901234771,1541923409553,1542091279676,105
385235267757,2,1572394455583,1572394764021,1572779977870,105
399011846575,0,2389183666533,2389184674241,2389245265450,105
384204424140,2443,1313288381192,1313341936126,1313445757044,105
398621254875,704,2336270573112,2336460254423,2336511280411,105
383661040094,2279,1196883880680,1197863987419,1197928408003,105
399551114732,1040,2484402679079,2489317902294,2489437430557,105
383194042111,198,1089793224624,1090746444779,1090818069282,105
380892263168,276,598112630264,598181916908,598429558552,105
384911677186,649,1482922585706,1482956288301,1483133413486,105
399443987236,81,2452480950714,2475173679024,2475543060024,105
378465139012,730,255947330439,255959573567,256056767535,105
383089504364,17,1050818014944,1050849596220,1051037653336,105
399414619609,471,2442558617746,2442646905363,2442826920951,105
392630389795,61,1750710025495,1750775167982,1750867229379,105
378467028151,483,256396430449,256458856779,256570073954,105
378514301887,623,258981252692,259042458785,259311389097,105
380687499273,870,540932032962,541013774418,541617714892,105
378667248407,387,281421821446,281543801193,281662931822,105
378634845990,1236,270802795116,270868143646,271029548413,105
396208773419,377,2091990051932,2092007182842,2092395080487,105
400085615448,1557,2603931390234,2604851900895,2604946791596,105
398922403928,275,2356397211095,2356544272801,2356579944093,105
395372883596,948,2030816470951,2035623861673,2036191557316,105
398034857111,753,2277595882401,2277625817837,2278126973869,105
383118347692,503,1060769276351,1060831146351,1061298831072,105
382986189231,587,1032465254531,1032492867953,1032561394709,105
384368049074,115,1363295293866,1365298632431,1365665776911,105
377790221503,1922,211848439400,212017905238,212861171418,105
381781484029,8,763779504302,766340870102,766718330805,105
385673559037,8,1706371810278,1707738344982,1707780812669,105
379491216383,52,366541647732,366550927392,366696538671,105
398895068554,2200,2349905094799,2349995043063,2350127705479,105
380544130783,143,510201031716,511136319077,513665261372,105
395309063634,2004,2014273274275,2014441374071,2015701946321,105
385205181479,279,1564068955143,1564128720849,1564227833440,105
399318670633,1150,2419088255607,2420008861502,2420521983361,105
388013816116,522,1728246176250,1729162190093,1729243187328,105
397152738869,346,2173143004456,2173171964596,2173644990623,105
381940943929,552,797586897313,797961109959,798753926633,105
393592123978,694,1818521492587,1818833361252,1819025379254,105
398651360377,1382,2340426255572,2341368466428,2341479288698,105
381944662154,534,799682658963,799884934763,800892205029,105
381185296784,1646,679691726900,679786471416,680370045578,105
382564430014,979,937348784647,937431582366,938093581361,105
383052276182,840,1044304475567,1045274428319,1045413114218,105
383001348347,501,1035539107741,1035594755952,1035701520768,105
380224547489,683,451097251179,451141820538,451194103136,105
392650646752,156,1750953593413,1751019699832,1751570828866,105
383294727725,159,1106563631428,1106738090546,1108583482217,105
380091829273,1693,431808903136,431816427477,431946491573,105
385170537400,68,1559035613573,1559042699391,1559482413195,105
398233490205,20,2311468086283,2311489886188,2313562502048,105
399750339423,203,2519399078071,2524825084841,2525158119935,105
383829708850,47,1224179789463,1224207133133,1226325585257,105
384500915324,1153,1383373045195,1386517126364,1387121989143,105
379501050788,153,369610593026,369622357249,369682785328,105
400144525325,109,2614646249393,2614772462455,2614835704178,105
399984482865,239,2583952063042,2584892864450,2584988704389,105
